article,label
"Nakasaad sa 12-pahinang Omnibus Order na inaprubahan ang petition for bail ni Sajid subalit ibinasura ang kahalintulad na kahilingan nina Anwar Ampatuan Sr. at Akmad ""Tato"" Ampatuan, ang anak at manugang ni dating Governor Ampatuan. Nasa kabuuang P11.6 milyon ang halaga ng piyansa sa 58 counts ng murder o P200,000 kada kaso.",0
"Ngunit sa isang ulat para markahan ang World AIDS Day noong Disyembre 1, nagbabala ang ONE campaign, isang advocacy group na nagtatrabaho upang wakasan ang kahirapan at preventable disease sa Africa, na ang pag-abot sa milyaheng ito ay hindi nangangahulugan na malapit nang magwakas ang AIDS. ""We've passed the tipping point in the AIDS fight at the global level, but not all countries are there yet, and the gains made can easily stall or unravel,"" sabi ni Erin Hohlfelder, director of global health policy ng ONE. Ang human immunodeficiency virus (HIV) na nagdudulot ng AIDS ay naikakalat sa pamamagitan ng dugo, semen at gatas ng ina. Wala pang gamot para sa impeksiyon, ngunit ang AIDS ay maaaring maantala sa loob ng maraming taon sa tulong ng paginom ng maraming antiretroviral drugs. Ipinakikita ng datos ng United Nations na noong 2013, 35 milyon katao ang nabubuhay na may HIV, 2.1 milyong katao ang bagong nahawaan ng virus at may 1.5 milyong katao ang namatay sa AIDS. Sa talang ito, ang pinakamalaking bahagi ng bigat ng HIV/AIDS ay nasa sub-Saharan Africa. Ang pandemya ng AIDS ay nagsimula mahigit 30 taon na ang nakalipas at pumatay na ng umaabot sa 40 milyong katao sa buong mundo. Sinabi ng United Nations AIDS agency, UNAIDS, na nitong Hunyo 2014, may 13.6 milyong katao sa buong mundo ang mayroon nang access sa AIDS drugs, isang malaking pagbabago sa 5 milyon na nakakukuha ng treatment noong 2010. ""Despite the good news, we should not take a victory lap yet,"" sabi ni Hohlfelder. Binigyang diin niya ang ilang banta sa kasalukuyang progreso, kabilang na ang $3 bilyong kakulangan sa pondo na kinakailangan bawat taon para kontrolin ang HIV sa buong mundo.",0
"Magbibigay ang Japan sa Pilipinas ng 25 billion yen o halos P12 billion para sa pag-unlad ng Mindanao. Inanunsyo ito ni Pangulong Rodrigo Duterte sa joint press event kasama si Japanese Prime Minister Shinzo Abe. Ayon sa Pangulo, ang pondo mula sa Japan ay gagamitin sa road network, vocational training facilities at equipment at iba pang proyekto sa Mindanao. ""I am grateful for Japan's fresh commitment of around 25 billion yen for the development of Mindanao's road network, vocational training facilities and equipment, and other projects,"" ani Duterte. Dahil dito ay nagpasalamat si Duterte kay Abe sa layuning pagkakaroon ng kapayapaan at pag-unlad sa rehiyon. ""I thanked Prime Minister Abe for the importance his government attaches to the Mindanao and its commitment to achieve just and lasting peace and a sustainable development for the people of Mindanao."" Tiniyak naman ni Prime Minister Abe kay Pangulong Duterte ang patuloy na suporta ng Japan sa peace process sa Mindanao. ""Japan will strengthen our support attuned to the progress of the peace process so that the people of Mindanao can truly feel and enjoy the peace dividend at the earliest possible time,"" dagdag ni Duterte. Tinapos ng Pangulo ang kanyang 4-day working visit sa Japan sa pagkakaroon ng 26 business agreements na nagkakahalaga ng P300 billion na inaasahang magbibigay ng mahigit 82,000 na mga trabaho sa mga Pilipino.",1
"Sa panayam ni Edward Chaykovsky ng BoxingScene.com, pabor si De La Hoya kay Pacquiao kung naglaban ang dalawa may limang taon na ang nakararaan dahil mas mabilis noon ang Pilipino kaysa kay Mayweather. ""A few years ago, Pacquiao was the quicker fighter, but I feel the Filipino star has slowed down since I faced him,"" ani De La Hoya. ""It's different [kinds of] speed. Mayweather is a guy who times you. He'll throw a fast shot and boom. Mayweather will not throw a combination [of punches] . He's not that type of fighter. A three or four punch combination ...... he' s not that type of fighter.""",0
"""Tita ko ang nagma-manufacture, meron din kaming lotion, revitalizing toner, cream soap. New product business for 2015,"" banggit pa ni Chic-chic (tawag namin kay Gladys). Subok na rin daw niya ang nasabing mga produto dahil siya mismo, at pati na ang mga miyembro ng pamilya niya, ang unang gumamit ng mga ito. Bukod sa kalusugan, maingat at maalaga si Gladys sa kutis niya na siyempre isa sa mga puhunan niya kung bakit hanggang ngayon ay nasa showbiz pa rin siya. ""More exercise and be healthy ang New Year's Resolution ko ngayon,"" sey pa ni Gladys. Sa totoo lang naman, isa sa may pinakamagandang kutis sa mga artista si Gladys. Pantay na pantay ang kulay ng balat niya na lagi niyang ipinagmamalaki sa amin noon pa dahil ginagamitan daw siya ng kalamansi ng nanay niya sa buong katawan niya. Naghahanap ngayon si Gladys ng mga distributor at reseller ng sabon na aniya'y very effective dahil kitang-kita ang epekto nito sa kanyang makinis at maputi na balat. Busy pa rin siya sa career niya at nadagdagan na naman ang pagkakaabalahan niya. Bukod sa pagiging active member ng MTRCB, siya pa rin ang executive producer ng Moments show niya sa Net 25, isa pa rin siya sa hosts ng Basta Everyday Happy ng GMA-7.",0
NIYANIG ng magnitude 5.1 lindol ang Davao Occidental ngayong hapon. Ayon sa Philippine Institute of Volcanology and Seismology naramdaman ang lindol alas-4:01 ng hapon. Ang epicenter nito ay 103 kilometro sa silangan ng Sarangani. May lalim itong 93 kilometro. Naramdaman ang Intensity I sa bayan ng Kiamba at Alabel. Nagbabala ang Phivolcs ng aftershock sa pagyanig na ito.,0
"Ang kasunduan ay nilagdaan ng mga negosyador sa isang masayang seremonya sa Malacanang noong Hulyo, at si Malaysian Prime Minister Najib Razak ang isa sa mga saksi. Nagkaroon ng aberya ang panukalang Bangsamoro Basic Law (BBL) bunga ng pagrepaso ng mga opisyal ng Malacanang at nirebisa ang ilang probisyon nito sa pinagdududahang konstitusyonalidad. At pagkatapos, inihain ito sa mga leader ng Kongreso sa isa pang seremonya sa Malacanang noong Setyembre. Sapagkat nagdeklara ang mga opisyal ng MILF na hindi dapat magkaroon ng pagbabago sa panukalang batas, sinabi ng mga leader ng Kongreso na hindi maiiwasan ang ilang pagbabago. Nagkaroon ng mga pagtutol sa ilang probisyon, partikular na sa larangan ng depensa at seguridad, buwis at pagbabahagi ng yaman, at ang Bangsamoro system of government. Malinaw na naghahanda ang mga leader ng gobyerno para sa isang paghamon sa konstitusyonalidad ng BBL sa Supreme Court. Ngunit tiwala ang Malacanang at ang mga kaalyado nito sa Kongreso na maipapasa ang bill. At pakiramdam ng publiko na umuusad ang lahat na naayon sa schedule. At nangyari ang Mamasapano. Apatnapu't apat na Special Action Force commando ng Philippine National Police ang minasaker - karamihan doon sa brutal na paraan - ng mga fighter na nakilalang mga miyembro ng MILF at Bangsamoro Islamic Freedom Fighters (BIFF). Ang lahat ng usapin sa BBL ay huminto sa Kongreso, habang walong hiwalay na grupo ang nagsasagawa ng mga imbestigasyon sa kung ano ang totoong nangyari. Ngayon nagtatanong si Davao City Mayor Rodrigo Duterte kung may backup plan ang pambansang pamahalaan kung sakaling magiba ang peace process. Hindi uusad ang BBL sa Kongreso sa loob ng maraming linggo o buwan. Hindi na masusunod ang timetable para sa pag-apruba nito. Nagiging mas malinaw na ang mga indikasyon ng namumuong karahasan sa Central Mindanao, ayon pa sa mayor.",0
"Sa isang resolusyon na nabuo sa kanilang nakaraang board meeting, kaalinsabay sa pagsisimula ng ASEAN Mountain Bike Cup Series sa Danao City, Cebu noong nakaraang Sabado, napagkasunduan ng PhilCycling, sa pangunguna nina chairman Bert Lina at president Abraham ""Bambol"" Tolentino, na kailangang suportahan ng Palarong Pambansa ang kanilang grassroots development program na naglalayong makatuklas ng mga kabataang talento at mga potensiyal na maging miyembro ng national team. Ngunit hindi lamang sa aspetong iyon nakatuon ang layunin ng PhilCycling kundi maging sa iba pang bagay na nagagawa at naitutulong ng cycling sa mga mahiligin sa pagbibisikleta. ""Cycling is no longer just a sport or a hobby or a form of physical fitness--it is an advocacy to help save the environment,"" pahayag ni Tolentino. Gagawin ng PhilCycling ang kanilang representations sa mga bagay na nabanggit kina Department of Education (DepEd) Secretary Bro. Armin Luistro at Assistant Secretary Tonisito Umali na siya ring Palarong Pambansa Secretary General. ""The campaign to use the bicycle, practically every day--as a mode of transportation to and from the work place and schools--has gone global and almost every country in the world is one in promoting the bicycle to help halt global warming,"" pahayag naman ni Lina. Nagsimula ang kanilang adhikain na maibalik ang cycling sa Palaro kay dating Tour champion Modesto Bonzo ng Pangasinan na sinuportahan naman ng kanyang kapwa ex-champion na si Paquito Rivas at mga dating tanyag at mahuhusay na siklista na sina Juancho Ramores at Cornelio Baylon na kapwa nagsimula sa kanilang pagiging siklista sa Palarong Pambansa noong nasa high school pa lamang sila mula dekada 70's hanggang 80's. Nangako naman sina Danao City Administrator Oscar ""Boying"" Rodriguez, ang PhilCycling Technical Commission head, na hikayatin nila ang kanyang mga kababayan sa Cebu na suportahan ang kampanya na maibalik ang cycling sa Palaro kasabay ang paglikha ng mountain bike program na angkop sa mga kabataang nasa elementarya at high school.",0
"Ibinida ni Department of Agriculture (DA) Secretary Manny Pinol ang P10 million monolithic dome sa DA-Southern Cagayan Research Center sa Minanga Norte sa Iguig, Cagayan. Ang nasabing dome ay magsisilbing imbakan ng mga produktong agrikultura, katulad ng mga binhi at iba pang ani sa probinsiya ng Cagayan. Ito ay may sukat na 8.5 metrong taas, 15m lawak, at 30m haba na may climate-smart technology na kayang tumayo sa panahon ng mga kalamidad katulad ng signal 5 na bagyo at malakas na lindol. ""The state-of-the-art warehouse will be a breakthrough in the region's agriculture sector, particularly for seeds storage to maintain seed viability and quality. This can also be used as human shelter or evacuation center during calamities, cold storage for agricultural products and many others,"" saad ni DA Regional Executive Director Narciso Edillo. Ang isang monolithic dome ay istruktura na nasa pormang one-piece form, na maaaring permanente o panandalian, at maaari o 'di maaaring maging bahagi ng isang tapos na istruktura. BASAHIN ANG BUONG POST NI SEC. MANNY PINOL MULA SA KANYANG FACEBOOK ACCOUNT:",1
"""I've been in this kind of situation many times in my previous fights. It doesn't scare me. I love being the underdog,"" ani Pacquiao, sa gitna ng mga ulat na ibinigay ng oddsmakers sa Las Vegas, ang pagdarausan ng kanilang laban sa Mayo 2, ang bentahe sa kanyang kalaban. ""It even motivates me to train hard and go for the crown,"" ayon pa sa 36-anyos na boxer. Mukhang relaxed ang boxing champ at pupunta pa ito sa isa pa niyang trabaho, ang pagiging playing-coach ng Kia Carnival.	 ""I will play on Wednesday,"" lahad ni Pacquiao sa ABS-CBN television. Ilang taon nang naghihintay ang boxing fans para sa laban sa pagitan ng dalawang boksingero, ang mga kinukonsiderang pinakamagaling na ""pound-for-pound"" na mga boksingero sa kanilang henerasyon. Makaraan ang ilang taong pagbabangayan at negosasyon, inanunsiyo nila noong Sabado na maghaharap sila sa isang laban na magpapaisa sa world welterweight crowns.	 Nag-umpisa na si Pacquiao sa kanyang light training para sa laban ilang linggo na ang nakararaan at nakitang tumatakbo na ng ilang laps at sumusuntok sa bag bilang paghahanda kay Mayweather. Kasunod ng mga ulat mula sa kampo ni Mayweather na pinupuna umano ang kanyang istilo sa paglaban, sinabi ni Pacquiao na malalaman ng American ang pagkakaiba ng panonood sa kanya sa screen at pagharap sa kanya sa ring. Ang 38-anyos na si Mayweather ay hindi pa natatalo sa loob ng 47 laban. Si Pacquiao ay mayroong 57 panalo at 5 talo, kabilang ang dalawang naranasan noong 2012. Kinumpira ng American promoter ni Pacquiao na si Bob arum na ang dalawang fighters ay hindi nagbigay ng anumang probisyon para sa rematch.",0
"Isa sa ambisiyosong proyekto ng Duterte Administration ay ang Mega Drug Abuse Treatment and Rehabilitation Center (DATRC)sa Fort Magsaysay sa Nueva Ecija pero hindi ito masyadong napapansin dahil sa mga negatibong pag-uulat ng ilang media sa anti-drug campaign ng pamahalaan. Sa report ng pro-government journalist na si Erwin Tulfo, ibinahagi niya ang mga nagawa ng nasabing center at kung ano ang mga naging epekto nito sa mga kababayan natin nalulong sa masamang bisyo. Ang center ay kayang mag-accommodate ng 10,000 drug dependents at may iba't-ibang pasilidad, tulad ng gym at classrooms. P7 milyon ang inilaan ng gobyerno para patakbuhin ang rehab center. May mga maaayos na kwarto at maaayos na kusina. Ang proyekto ay patunay na may malasakit ang kasalukuyang gobyerno sa mga kababayan nating naligaw ng landas. Taliwas sa ibinibintang ng ilang kritiko na basta na lang pinapatay ang mga durugista. ""'Yan ang gusto namin mabago na pananaw sa ating community, na hindi lang ganun (pagpatay) ang ginagawa ng pamahalaan. Mayroon po tayong rehab center na tumutulong sa mga nangangailangan,"" sabi ni MEGA DATRC Officer in Charge Dr. Nelsn Dancel. Basahin ang mga tertimonya ng mga kababayan nating sumailalim sa pagpapagamot sa Mega Drug Rehabilitation Center ng pamahalaan. ""Sa sobrang hirap ng buhay na-involve po ako sa drugs. Siguro mas ok na po na nahuli ako kasi natatakot po kami na baka ganun (mapatay) ang mangyari sa amin. Marami po kaming natutunan mag-asawa dito... Pangulong Duterte po napakaswerte po namin na napunta kami sa mega rehab nang dahil sa kanya marami kaming natutunan,"" sabi ni Ella, dating drug dependent at pusher. ""Kaya po ako napasok dito, gawa ng kapatid ko. Pinag-usapan po namin na ire-rehab niya ako kasi masyado na pong bpangit ang behaviour ko. Namumura ko ang pamilya at laging nag-aaway... Paglabas ko po aayusin ko ang buhay ko at magfo-focus sa pamilya ko,"" sabi ni Kevin, drug dependent. Source: Erwin Tulfo",1
"Ayon sa report ng Antipolo City Police kay Rizal Police Provincial Office director Senior Supt. Bernabe Balba, nagtamo ng tama sa iba't ibang bahagi ng katawan at agad na namatay si Rey Nandy de Guzman, may live-in partner, ng Barangay San Luis, Antipolo City.",0
"Binuksan na sa publiko ng Department of Public Works and Highways (DPWH) ang Laguna Lake Highway noong Nobyembre 15, 2018. Ang naturang kalsada ay toll-free at may bike lanes pa. Inaasahang makakatulong ito para mabawasan ang tagal ng biyaheng Bicutan-Taytay dahil mula 1 oras ay magiging 30 minute na lang daw. Ang proyekto ay sinimulan noong May 2016 at nagkakahalaga ng P1.2 billion. Sa pamamagitan ng nasabing highway, maiibsan din daw ang bigat ng trapiko sa EDSA at C5 ayon kay DPWH Secretary Mark Villar. Magsisilbi din daw itong dike para sa Lungsod ng Taguig. ""This toll-free road will be able to cut travel time from Bicutan to Taytay and vice versa from an hour to just 30 minutes or less... This is the first national expressway with bicycle lanes. The improved highway will ensure safety of motorists, bikers, pedestrians, as well as protection of residents from the backflow of lake water,""sabi ni Presidente Duterte. Dumalo sa pagbubukas ng Laguna Lake Highway sina Taguig City Mayor Lani Cayetano, dating Department of Foeign Affairs Secretary Allan Peter Cayetano, Taguig City Vice-Mayor Ricardo Cruz, Taguig City-Pateros 1st District Rep. Pia Cayetano, Lower Bicutan Barangay Chairman Roel Pacayra, Budget and Management Secretary Benjamin Diokno at Bases Conversion and Development Authority (BCDA) President and CEO Vivencio Dizon. Ikinatuwa naman ng mga tao ang pagbubukas ng bagong kalsada. Ito po ang ilan sa mga komento nila. Panoorin ang ulat ng PTV. Source: PTV | GMA News | Manila Times",1
"Isa na namang alagad ng simabahan ang nasasangkot sa kabalbalan matapos itong mahuli na ginagawan ng kahalayan ang batang babae na kasama niya sa restaurant. Nakilala ang suspek na si Victorino Abot Jongco na lay minister pa naman ng Quiapo Church. Si Jongco ay 69-anyos. ""This is very alarming. Number one, ginawa ito ina a public place. It was done in broad daylight. 'Yung victim is a minor at kailangan namin ma-recue,"" sabi ni Philippine National Police (PNP) Anti-Trafficking in Person Division Chief P/Col. Maria Sheila Portento. Ayon sa kawawang biktima, mahigit 3 beses daw siya minolestiya ng lay minister. Basahin ang mga naging opinyon ng ilang kababayan natin sa pinaggagawa ng suspek. ""Kaya hindi lahat ng nagmumura masamang tao. At lalong hindi lahat ng nasa simabahan, mabubuting tao,"" sabi ni M. Tapang. ""Grabe talaga mga alagad ng simbahan mga manyakoL kaya tutol sa death penalty mga simbahan baka maubos tauhan nila,"" sabi ni C. Viado. ""Hahahaha! Kaya pikon kayo sa presidente eh ang dudugyot nyo kasi mga panggap na banal!,"" sabi ni J. Legazpi. Source: GMA",1
"INIREKOMENDA ng Department of Health sa Central Visayas (DOH-7) ang pagdedeklara ng dengue outbreak sa siyam na bayan at lungsod sa rehiyon sa harap naman ng mga batang tinatamaan ng dengue.  Sinabi ni Dr. Ronald Jarvik Buscato, DOH-7 dengue program coordinator, na lumagpas na ang mga apektadong lugar sa ""epidemic thresholds for the number of dengue cases"" at kailangan nang magdeklara ang kani-kanilang lokal na pamahalaan ng outbreak. Kabilang sa mga ipinadedeklara ang dengue outbreak ay Lapu-Lapu City at Sibonga town sa Cebu; Tagbilaran City at bayan ng Trinidad, Cortes, Dauis, Clarin, at Loon sa Bohol; at bayan ng Lazi, Siquijor.  ""The World Health Organization says an ""epidemic threshold"" is the critical number or density of susceptible hosts required for an epidemic to occur. The epidemic threshold is used to confirm the emergence of an epidemic so as to step up appropriate control measures,"" sabi ni Buscato. Idinagdag ni Buscato na tumaas din ng 10 porsiyento ang mga kaso ng dengue sa nakalipas na limang taon. Base sa datos ng Regional Epidemiology Surveillance Unit mula Enero 1 hanggang Pebrero 9, nakapagtala ng 3,076 ng kaso ng dengue na may 24 na mga nasawi sa Central Visayas. Mas mataas ito ng 215 porsiyento kumpara sa kaparehong panahon noong 2018.",0
Una nang sinabi ni Energy Sec. Jericho Petilla na siguradong tataas ang presyo ng oil products dahil sa delivery cost lalo kung magmumula pa sa mga lalawigan sa labas ng Metro Manila ang supply ng langis.,0
"Base sa ulat ng Philippine Star, pumalo sa 57% ang ibinaba ng krimen sa Metro Manila sa ilalim ng pamumuno ng Duterte Administration. Ilan sa mga krimen na bumaba ang bilang ay murder, robbery, theft at carjacking. Humina rin daw ang numero sa mga kaso ng panghahalay at physical injuries. Ayon kay National Capital Region Police Office (NCRPO) Director Maj. Gen. Guillermo Eleazar, bago pumasok ang Duterte Administration noong Hulyo 2016 ay nasa 21,782 ang crime volume sa Maynila. Ang dami ng krimen ay bumaba umano kada taon. Noong 2017 ay may naitala lang na 18,580. Habang noong 2018 ay lalo itong bumaba sa 14,911. Ngayong Enero hanggang Mayo ngayong taon ay nasa 5,277 pa lang ang naitatala. Iniugnay ni Eleazar ang pagbaba ng mga krimen sa pakikipagtulungan ng publiko sa mga otoridad at ang pagtaas ng tiwala ng mga kababayan natin sa kapulisan. ""Because of our cooperation and collaboration with the public, we have improved our security measures and because of the efforts of this administration through its intensified campaign against all forms of criminality, particularly the campaign against illegal drugs,"" sabi ni Eleazar. Maituturing din daw na nagwawagi ang kampanya kontra sa iligal na droga dahil sa pagkaunti ng krimen. ""We can now say in honesty that we are winning this war against illegal drugs as can be shown by more than 50 percent reduction of crime in Metro Manila,"" dagdag pa n Eleazar. Sa pagtungo ni Pangulong Duterte sa Japan para sa isang working visit, sinabi ng Presidente sa harap ng Filipino community doon na wala siyang pakialam kung ilan ang mamatay sa kampanya niya laban sa droga. "" At ulitin ko noong Presidente ako, same. I don't -- look, I don't give a s*** kung ilan kayo diyan namatay, just don't fuck with me on drugs,"" sabi ni Presidente Duterte. Source: Philstar | GMA News",1
"Nakatakip ang mukha ng mga tipster, na itinago sa mga alyas na ""Omar"", ""Reggie"", ""Machete"", ""Kulot"" at ""Coleen Sarmiento"", nang dumalo sa seremonya. Pinakamalaki ang tinanggap ni ""Coleen Sarmiento"" na P1.5 milyon bunsod ng pagkakabuwag ng malaking laboratoryo ng droga sa Camiling, Tarlac na naging dahilan din sa pagkakakumpiska ng 16.51 kilo ng shabu at pagkakaaresto ng anim na dayuhan na pinaghihinalaang miyembro ng international drug syndicate. Si ""Reggie"" ay tumanggap ng P732,414.84 pabuya matapos magbigay ng impormasyon sa PDEA sa isang laboratoryo sa Binondo, Maynila, na nadiskubre ang 10,831.30 gramo ng shabu at naaresto ang dalawang katao na umano'y nagmamantine ng pasilidad.",0
"Saklaw ng minimum fare reduction ang unang apat na kilometro, habang mababawasan din ng 10 sentimos ang P1.50 kada susunod na kilometro na kasalukuyang sinisingil sa mga pasahero. Patuloy namang pagkakalooban ng 20 porsiyentong diskuwento ang pasahe ng mga persons with disability (PWD), senior citizen at estudyante sa Southern Tagalog region. Matapos ang masusing ebalwasyon sa mga komento at petisyon ng iba't ibang grupong tranportasyon sa rehiyon, nagdesisyon ang ahensiya na bawasan ang minimum fare para sa mga public utility jeepney (PUJ) bunsod ng petisyon na inihain ni Rep. Manuel M. Iway (First District, Negros Oriental) noong Oktubre 22, 2014. Si Iway ay dating miyembro ng board ng LTFRB. ""Matapos mabigyan ng pagkakataon at panahon ang mga transport organization na maiprisinta ang kanilang mga petition at opinyon sa suhestiyon ng ating mambabatas na ibaba ang pamasahe, nakapagdesisyon ang board na ipatupad ang bawas-pasahe sa Southern Tagalog,"" pahayag ni LTFRB Chairman Atty. Winston Ginez, Kabilang sa mga dumalo sa serye ng public hearing sa petisyon ni Iway ay mga kinatawan ng iba't ibang transport group tulad ng Alliance of Transport Organzation (ACTO), Federation of Jeepney Operators and Drivers Association of the Philippines (FEJODAP), Batangas Capitolio Jeepney Operators Drivers Association Inc., at Pinagsama-samang Tsuper at Operator sa Lucena City (PISTOL Federation).",0
Agad na masusubukan kung may magiging malaking pagbabago sa koponan ng crowd favorite Barangay Ginebra sa pagbabalik ng kanilang run-and-gun game sa ilalim ng nagbabalik din nilang head coach na si Ato Agustin sa pagbubukas ng 2015 PBA Commissioner`s Cup sa Enero 27 sa MOA Arena sa Pasay City. Nakatakdang sumalang ang Kings sa opening day ng second conference ng 40th season kontra sa Meralco.,0
"""Kung ano ang puno, siya ang bunga,"" Hindi pinalagpas ng prominenteng mamamahayag na si Ben Tulfo ang nanay ng Ateneo BuIIy matapos lumabas sa exclusive interview sa GMA News para magpaumanhin sa ginawang pambubogbog ng anak nito. Sa kanyang programang Bitag LIVE nitong Enero 10, 2019, sinita ni Tulfo kung paano humingi ng paumanhin ang nanay ng Ateneo buIIy. Binanatan ni Tulfo ang paggamit ng nanay sa pagiging bata ng anak nito. ""Sabi ng nanay, hindi daw sapat 'yung masakit, or talagang gibang-giba, o devastated, kasi yung pangarap ng isang magulang sa anak ay pinutol ng Ateneo. Anak ka ng tipaklong ikaw na nanay ka rin. Doon mo makikita kung anong klaseng magulang... Ang may problema ay 'yung magulang. Kung ano ang puno, siya ang bunga. At kung ang puno ay may deperensiya, sa dahon palang makikita mo kahit wala pang bunga,"" sabi ni Tulfo. Hindi rin nakaligtas kay Tulfo si Arnold Clavio at ang asta ng paghingi ng paumanhin ng Ateneo BuIIy. ""Arnold are you listening? Kasi ang tanong mo sa bata, 'Ikaw ba ay nagsisisi sa ginawa mo'. Ang sabi ng bata, 'A-ha'. Anong 'a-ha'?... Arnold Clavio, naisahan ka ba ng bata o scripted lang ang mga tanong mo?"" dagdag pa ni Tulfo. Ito po ang exclusive interview ni GMA News talent Arnold Clavio sa mag-ina. Panoorin kung paano ginamit ng ina ang pagiging bata ng anak niya para dipensahan ito. Basahin ang reaksyon at tugon ng ilang mga netizens sa opinyon ni Mr. Tulfo. Source: BITAG",1
"Isa sa mga kasunduan ay ang General Agreement of Trade in Services (GATS) na ang Pilipinas ay miyembro ng World Trade Organization (WTO), at isang signatory. ""The WTO-GATS is a framework for a multilateral trading system in the service sector, which includes an annex on the movement of natural persons,"" paliwanag ni Nograles, isa sa may akda ng panukalang batas.",0
HINDI na nagawang ilihim pa ni Erich Gonzales ang naudlot na panliligaw sana sa kanya ni Coco Martin. Itatago na sanang tuluyan ni Erich ang hindi itinuloy na panliligaw sa kanya ng super sikat na aktor pero naipit ang aktres kaya for the first time ay inilahad niya iyon sa Aquino & Abunda Tonight nina Kris Aquino at Boy Abunda.,0
"In fairness, cute naman ang puppy na ibinigay at sa tuwing lalabas ang magkasintahan ay dala-dala nila with matching stroller pa. Heto na ang siste, naghiwalay na sina TV host/actor at TV host/actress dahil babaero raw ang una bukod pa sa hindi rin boto ang pamilya ng huli. Siyempre, naiwan si Puppy kay TV host/actress. Ito ang naging kasa-kasama niya noong nalulumbay siya hanggang sa naka-move on na siya. ""Sobrang love ni _____ (TV host/actress) si _____ (puppy) kasi first baby niya kay _____ (TV host/actor), kaya maski nasaan siya, kasama 'yan. Ang problema 'pag nagpunta ng _____ (ibang bansa) siya, paano saan niya iiwan? Hindi pa kasi napapagawan ng passport.""",0
"Sa isang social media post, iniulat ng PTV ang pananambang ng New People's Army (NPA) kay Lumad Leader Jomar ""Marcos"" Bocales -- ""Datu Jumar Bucalis"" sa San Isidro, Liangga, Surigao De Sur. Nalaligtas ang biktima sa ginawang ambush. Si Bocales ay isa sa mga tribal leaders na mariing tumututol sa paggamit sa mga lumad sa mga rallies. Ito po ang panayam ni former Presidential Communications Operations Office (PCOO) Assistant Secretary Mocha Uson sa lider ng mga lumad. Sa ika-4 minute mark ng video, maririnig niyo ang pagbubunyag ni Bocales. Basahin ang naging reaksyon ng mga tao sa bagong panggigipit ng mg anPA sa mga lumad. Source: PTV | Mocha Uson Blog | Philstar",1
"Lumitaw sa imbestigAsyon ni PO2 Allan Barangan, dakong 9:35 ng gabi ay mabilis na tumatakbo sa Marcos Highway, Bgy. Mayamot, Antipolo patungong Cubao ang jeep na minamaneho ni Jefferson Estrada, 22, ng Bgy. San Isidro, Antipolo City. Pagsapit sa tapat ng isang tindahan ng goma sa Marcos Hghway, Bgy. Mayamot, nag-overtake ang jeep sa sinusundan nitong isa pang pampasaherong jeep. Sa bilis ng takbo, nabangga ang kaliwang gulong sa unahan sa Center Island at nagpagewanggewang bago bumaligtad.",0
"IKINUWENTO ni Coco Martin na nahirapan siya sa shooting ng Feng Shui 2, ang MMFF entry nila ni Kris Aquino na mapapanood na simula December 25. ""Mahirap siya kasi, like ako, first time kong gagawa ng horror movie, nakaka-challenge dahil unang-una direktor ko dito si Chito Rono, hindi ka pupuwedeng hindi ko alam ang trabaho at hindi mo kaya 'yung eksena,"" bungad ni Coco.",0
"Nakarating na sa beteranong mamamahayag na si Erwin Tulfo ang mga hinaing ng ilang kababayan natin na Overseas Filipino Workers (OFWs) tungkol sa paraan ng pagbotong ginawa sa ibayong dagat. Magugunitang may ilan tayong kababayan na inereklamo na ipinadadala daw sa pamamagitan ng liham ang kanilang boto, imbes na aktuwal na isuksok sa PCOS machine ang kanilang mga boto. Ang ikinatatakot nila ay baka hindi naman ipasok ng mga tauhan ng embahada ang mga balota nila sa makina dahil wala daw silang matatanggap na resibo. ""Hindi ko maatim ang mga posts ng mga kababayan natin, mga OFWs, 'yung kanilang mga videos na pinost sa Facebook na nagrereklamo tungkol sa halalan, itong absentee voting sa ibayong dagat. Ang reklamo ho nila, na-mail na nila yung mga boto dahil no choice sila dahil yun ang gusto daw ng COMELEC pero wala naman resibo. Ikalawa, sinasabi nila na walang guarantee kung talagang yung na-mail nila na balota ay 'yun talaga isinuksok sa PCOS machine kasi nga walang resibo. And I can understand the sentiments and frustrations,"" banat ni Tulfo. Binanatan din ni Tulfo ang paraan ng pagta-trabaho ng COMELEC at ang patuloy na paggamit sa PCOS machine. ""Kung inayos ba niyo ang trabaho, kung totoo at tapat ang inyong ginawa COMELEC at mga emmbahada, magkakarooon ba tayo ng mga recount?"" banat ni Tulfo. Source: Erwin Tulfo",1
